date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:02:20	68362/68362	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2015:51:39%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1587041652	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.77fec.js	(from https://www.malinkacapital.com/hedge)
21:02:20	103086/103086	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22192ae-5a33dacbf6948%22	https://www.malinkacapital.com/hedgefund_eng	C:/My%20Web%20Sites/hi/www.malinkacapital.com/hedgefund_eng	(from https://www.malinkacapital.com/hedge)
21:02:20	133111/133111	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2015:51:38%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1587041681	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.1271ec.css	(from https://www.malinkacapital.com/features)
21:02:21	68362/68362	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2015:51:39%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1587041681	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.771ec.js	(from https://www.malinkacapital.com/features)
21:02:21	133111/133111	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2015:51:38%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1587055980	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.12e739.css	(from https://www.malinkacapital.com/mainpage_eng)
21:02:21	170263/170263	---MCZ	200	added ('OK')	text/html	etag:W/%2229917-5a33daccaea9a%22	https://www.malinkacapital.com/blog	C:/My%20Web%20Sites/hi/www.malinkacapital.com/blog	(from https://www.malinkacapital.com/mainpage)
21:02:21	68362/68362	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2015:51:39%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1587055980	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.7e739.js	(from https://www.malinkacapital.com/mainpage_eng)
21:02:22	167757/167757	---MCZ	200	added ('OK')	text/html	etag:W/%2228f4d-5a3294a03a1d4%22	https://www.malinkacapital.com/blog_eng	C:/My%20Web%20Sites/hi/www.malinkacapital.com/blog_eng.html	(from https://www.malinkacapital.com/mainpage_eng)
21:02:22	120194/120194	---MCZ	200	added ('OK')	text/html	etag:W/%221d582-5a33dad1f34c6%22	https://www.malinkacapital.com/consent_eng	C:/My%20Web%20Sites/hi/www.malinkacapital.com/consent_eng.html	(from https://www.malinkacapital.com/mainpage_eng)
21:02:23	123268/123268	---MCZ	200	added ('OK')	text/html	etag:W/%221e184-5a33dad1a8d5e%22	https://www.malinkacapital.com/privacy_eng	C:/My%20Web%20Sites/hi/www.malinkacapital.com/privacy_eng.html	(from https://www.malinkacapital.com/mainpage_eng)
21:02:24	34531/34531	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2016:02:23%20GMT	https://static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/504x/Hedge-Fund-min.jpg	C:/My%20Web%20Sites/hi/static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/504x/Hedge-Fund-min.jpg	(from https://www.malinkacapital.com/1)
21:02:24	133111/133111	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2015:51:38%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1587056195	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.12b907.css	(from https://www.malinkacapital.com/1)
21:02:24	68362/68362	---MCZ	200	added ('OK')	application/x-javascript	date:Fri,%2017%20Apr%202020%2015:51:39%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1587056195	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.7b907.js	(from https://www.malinkacapital.com/1)
21:02:24	391/391	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2017%20Apr%202020%2016:02:24%20GMT	https://static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/20x/Hedge-Fund-min.jpg	C:/My%20Web%20Sites/hi/static.tildacdn.com/tild3539-6139-4861-a365-663534393836/-/resize/20x/Hedge-Fund-min.jpg	(from https://www.malinkacapital.com/1)
21:02:25	111760/111760	---MC-	200	added ('OK')	image/png	date:Fri,%2017%20Apr%202020%2016:02:25%20GMT	https://static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/504x/image_277.png	C:/My%20Web%20Sites/hi/static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/504x/image_277.png	(from https://www.malinkacapital.com/2)
21:02:26	133111/133111	---MCZ	200	added ('OK')	text/css	date:Fri,%2017%20Apr%202020%2015:51:38%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.12.css?t=1586860167	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.12368a.css	(from https://www.malinkacapital.com/2)
21:02:26	68362/68362	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2017%20Apr%202020%2015:51:39%20GMT	https://tilda.ws/project2098589/tilda-blocks-2.7.js?t=1586860167	C:/My%20Web%20Sites/hi/tilda.ws/project2098589/tilda-blocks-2.7368a.js	(from https://www.malinkacapital.com/2)
21:02:26	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2017%20Apr%202020%2016:02:26%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/My%20Web%20Sites/hi/www.googletagmanager.com/gtm.365445.delayed	(from https://www.malinkacapital.com/2)
21:02:27	263/263	---MC-	200	added ('OK')	image/png	date:Mon,%2002%20Mar%202020%2008:07:20%20GMT	https://static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/20x/image_277.png	C:/My%20Web%20Sites/hi/static.tildacdn.com/tild3935-3466-4362-b065-643363386430/-/resize/20x/image_277.png	(from https://www.malinkacapital.com/2)
21:02:27	118/118	---MC-	200	added ('OK')	image/png	date:Thu,%2029%20Mar%202018%2010:24:35%20GMT	https://static.tildacdn.com/e6c832a3-9f41-462c-8869-7fda0804159d/-/empty/team.png	C:/My%20Web%20Sites/hi/static.tildacdn.com/e6c832a3-9f41-462c-8869-7fda0804159d/-/empty/team.png	(from https://www.malinkacapital.com/2)
21:02:27	91/91	---MC-	200	added ('OK')	image/png	date:Mon,%2026%20Feb%202018%2009:25:22%20GMT	https://static.tildacdn.com/16bb90f0-5c2e-4e36-a8f0-0405b4494881/-/empty/flat.png	C:/My%20Web%20Sites/hi/static.tildacdn.com/16bb90f0-5c2e-4e36-a8f0-0405b4494881/-/empty/flat.png	(from https://www.malinkacapital.com/2)
21:02:27	91/91	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Mar%202018%2000:04:00%20GMT	https://static.tildacdn.com/264a5bd0-f307-4c05-ba96-11bd635fd87b/-/empty/city.png	C:/My%20Web%20Sites/hi/static.tildacdn.com/264a5bd0-f307-4c05-ba96-11bd635fd87b/-/empty/city.png	(from https://www.malinkacapital.com/2)
21:02:28	353/353	---MC-	200	added ('OK')	image/jpeg	date:Thu,%2012%20Apr%202018%2009:57:51%20GMT	https://static.tildacdn.com/f6f438e9-484c-4fe5-816c-44833812c5c8/-/resize/20x/18.jpg	C:/My%20Web%20Sites/hi/static.tildacdn.com/f6f438e9-484c-4fe5-816c-44833812c5c8/-/resize/20x/18.jpg	(from https://www.malinkacapital.com/2)
21:02:28	383/383	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2004%20Feb%202019%2017:29:42%20GMT	https://static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/-/resizeb/20x/19.jpg	C:/My%20Web%20Sites/hi/static.tildacdn.com/710af5f8-f68a-4a5e-a02f-ef5af7b0e621/-/resizeb/20x/19.jpg	(from https://www.malinkacapital.com/2)
21:02:29	354/354	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2001%20Jan%202019%2014:12:12%20GMT	https://static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/-/resizeb/20x/20.jpg	C:/My%20Web%20Sites/hi/static.tildacdn.com/5391af97-f0cc-4716-b645-8796d93225f6/-/resizeb/20x/20.jpg	(from https://www.malinkacapital.com/2)
